id,title,description,availability,condition,price,link,image_link,brand,google_product_category,,inventory
793617601,"Hey All You Cool Cats and Kittens Shirt, Carole Baskin Shirt, Tiger King Shirt, Funny Tiger King Tank Top, Carole Did It, Joe Exotic","Hey All You Cool Cats and Kittens!  By now, everyone has binge watched The Tiger King and knows exactly where this quote is from!  Even though Carole definitely killed her husband, this quote will live in infamy! The Tiger King is an instant classic, and so is this phrase! This simple but cute design is available in a  high quality Bella Canvas tee, a buttery soft racerback tank or a super soft crop top.  Order now! 

+ Available in XS all the way to 2XL

+ Design is professionally heat pressed in my home studio.

+ TANKS: Read our reviews on these tanks!  Seriously- you won&#39;t be disappointed in the quality or cut! 
This tank is a new racerback tank top- heathered tank that&#39;s the perfect mixture of softness, comfort and easy wear.


+++ORDER WITH CONFIDENCE+++ 
Please take a minute to check out our reviews:
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,19.95 USD,https://www.etsy.com/listing/793617601/hey-all-you-cool-cats-and-kittens-shirt,https://i.etsystatic.com/5636242/r/il/0e560d/2316517396/il_fullxfull.2316517396_kxvs.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
757741852,"Woman Up Shirt,  Feminist shirt, Woman Up, Feminist Tank Top, Gift for Woman, Strong Female Lead, feminist movement, me too movement","Celebrate W O M E N on International Women&#39;s Day (March 8th) and every other day of the year! Like the shirt says, WOMAN UP, friends! Spread the word with this funky shirt with a vintage design made with a high quality screen print.  This shirt or tank makes a perfect gift for the women you most admire, whether you want to honor your mom on Mother’s Day or a girlfriend’s birthday. Gift it to your strong female leads, and  wear it yourself as you get ready to take on the world. Available in XS- XXL. Order now!

+ SHIRTS:  available in unisex white crew neck or unisex white v neck
These tees are proudly made with  Bella+ Canvas shirts. It may cost a few dollars than other shirts out there, but we know you don&#39;t want an itchy, crispy, ill fitting, cheap shirt.  When you spend your that money that you worked really hard for on a t-shirt,  you want the best quality and comfort, and that is what we strive to provide, which is why we print this on Bella Canvas.  We want you to love and wear this shirt over and over.  :) Check out our sizing guide in the pictures. 

+TANKS: 
Read our reviews on these tanks!  Seriously- you won&#39;t be disappointed in the quality or cut! 
AVAILABLE IN WHITE OR DUSTY PEACH! 
This tank is a new racerback tank top- heathered tank that&#39;s the perfect mixture of softness, comfort and easy wear. Check out our sizing guide in the pictures. 

Add a sticker for just $2!

You May Also Like:
https://www.etsy.com/WithLoveLouise/listing/670753802/power-to-the-girls-coin-purse-girl  


+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,22.95 USD,https://www.etsy.com/listing/757741852/woman-up-shirt-feminist-shirt-woman-up,https://i.etsystatic.com/5636242/r/il/8c2728/2298248683/il_fullxfull.2298248683_7pel.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
675703010,"Funny Make Up Bag, lash bag, sarcastic makeup bag,  Gift for her, cosmetic bag, I like my eyelashes as black as my heart, sarcasm gift","This cute and funny make up bag is a sassy accessory any girl would love. The perfect catch all bag for your life on the go!  Stash it in a gym bag with your essentials, or in your purse to help clear the clutter!  The saying is expertly applied via heat press using top quality materials. A great size for cosmetics and toiletries, this zippered canvas pouch comes in a variety of colors. It’s perfect for a birthday gift, Christmas gift, or a little something special for yourself. Yes, please! Stash it in your overnight bag to keep all your bathroom essentials easy to grab. Order now!


+ Zippered pouch/ makeup bag
+ 7&quot; high and 9.75&quot; in length
+ Natural colored or black cotton canvas bag- pick bag color at checkout
+ Choose lettering color at checkout
+ Designed and heat pressed in my home studio
+ Black bag with white writing is pictured.

*bag is not lined",in stock,new,14.95 USD,https://www.etsy.com/listing/675703010/funny-make-up-bag-lash-bag-sarcastic,https://i.etsystatic.com/5636242/r/il/b5904e/2150013055/il_fullxfull.2150013055_rw6o.jpg,WithLoveLouise,"Apparel & Accessories > Handbags, Wallets & Cases",,99
875877773,"Christmas Wreath Garden Flag, Welcome Flag, Personalized Custom Outdoor Flag, Citrus Wreath, Christmas Decor, Holiday Decor, Front Porch","This custom made, hand sewn garden flag is sure to grab the attention of all your neighbors! Spread some holiday cheer with this gorgeous natural colored polyester linen flag. This beauty is nice and thick and sure to withstand the elements.  Each flag is sewn and printed using a special process called sublimation.  This is not vinyl and will not crack or peel! ORDER NOW!!

CHOOSE A SIZE: 
SMALL:  approximately 9.5&quot; wide and 12&quot; long. This option is single sided only.
LARGE: approximately  10.5&quot; wide and 15&quot; long. This option is double sided or single side- you choose at checkout.

Here are the details:
+ These items are hand sewn and may vary up to 1&quot;.  This is a natural fiber fabric and may contain color variations and 
   imperfections.
+ beautiful thick polyester linen
+ this listing does NOT include the pole, this is for the flag only.  


You can purchase the garden flag pole stand here:
https://www.amazon.com/YEAHOME-Garden-Flag-Stand-Flagpole/dp/B083BQZV89/ref=sr_1_3?dchild=1&keywords=garden+flag+holder&qid=1591473494&s=lawn-garden&sr=1-3

You can also choose to personalize this flag with your family name!  In the &quot;Personalization&quot; box please write exactly what you would like on your flag.  example: &quot;The Watkins&quot; or &quot;The Johnson Family&quot;",in stock,new,19.95 USD,https://www.etsy.com/listing/875877773/christmas-wreath-garden-flag-welcome,https://i.etsystatic.com/5636242/r/il/ab7d42/2547116062/il_fullxfull.2547116062_qu0h.jpg,WithLoveLouise,Home & Garden,,99
889801837,"Christmas gift for baby, Merry Christmas Ya Filthy Animal Shirt, Funny Christmas shirt for baby, Home Alone T Shirt, Christmas shirt for kid","Have the coolest kid on the block with this shirt! Makes the perfect funny Christmas gift and is perfect for all those insta-worthy holiday photos! This great photo op shirt is available in short sleeve (black, and red) and long sleeve (red, green and striped sleeve).  Classic comfort meets color with these soft lap shoulder bodysuits for babies. Whether layered or alone, this bodysuit is soft yet durable enough to stand up to your infant&#39;s playtime demands. This one piece bodysuit features lap shoulders to make it easier for the many times a day that parents have to change baby&#39;s outfit.   Even better, we have the same shirt available in older kids and adult sizes so you and your family can have matching Christmas shirts to wear to all your holiday parties! Order now! 

These are made with Rabbit Skins brand bodysuits -  100% Combed Ringspun Cotton Fine Jersey Lap Shoulder Short Sleeve Bodysuit

Order toddler and older kids shirts here:
https://www.etsy.com/WithLoveLouise/listing/556347638/christmas-gift-for-baby-merry-christmas?utm_source=Copy&utm_medium=ListingManager&utm_campaign=Share&utm_term=so.lmsm&share_time=1603162749139

Get a matching one for yourself here:
https://www.etsy.com/WithLoveLouise/listing/650421897/merry-christmas-t-shirt-funny-graphic?utm_source=Copy&utm_medium=ListingManager&utm_campaign=Share&utm_term=so.lmsm&share_time=1571330249517",in stock,new,16.95 USD,https://www.etsy.com/listing/889801837/christmas-gift-for-baby-merry-christmas,https://i.etsystatic.com/5636242/r/il/fcd202/2616657356/il_fullxfull.2616657356_pnsr.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
889782377,"Santa I Know Him, Christmas Pajamas for kids, Buddy the elf, Cotton Headed Ninny Muggins, matching Christmas Pajamas, Kids Pajamas","This adorable PJ set makes the perfect outfit for your kiddos!  Get those Pinterest worthy adorable family Christmas photos. This is the  perfect set for all the siblings! These are swoon worthy for those cozy pictures under the tree!

*LIMITED STOCK - order NOW, these will sell out!*

See pics for all details!  
+ Choose from the following color options:
  SOLID RED
  SOLID GREEN
  RED/WHITE TOP AND RED/WHITE STRIPE BOTTOMS - this option only comes in 0-24 months.  

+ Long sleeve snug fitting top and adorable matching bottoms with leg cuffs at ankle. 
 
ORDER WITH CONFIDENCE!  TAKE A MINUTE TO CHECK OUT OUR REVIEWS!",in stock,new,24.95 USD,https://www.etsy.com/listing/889782377/santa-i-know-him-christmas-pajamas-for,https://i.etsystatic.com/5636242/r/il/56d296/2616218730/il_fullxfull.2616218730_3buw.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
715802742,"Calm Down Coin Purse, You Need to Calm Down, Chill vibes gift, change purse, Song Lyric Quote, Retro Vibe, Stocking Stuffer, gifts under 10","Yo, chill out! You need to calm down. Remind the people around you to take it easy!  You don&#39;t have to take life so seriously and this super cute change purse will let everyone know that! This design is professionally heat pressed in my home studio. Available in different lettering colors, this little coin purse also makes the perfect gift for your BFF.  ORDER NOW! 


Order the same saying in a tank top here:
https://www.etsy.com/WithLoveLouise/listing/728246157/calm-down-tank-top-you-need-to-calm-down?utm_source=Copy&utm_medium=ListingManager&utm_campaign=Share&utm_term=so.lmsm&share_time=1565577293455

  
+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,9.95 USD,https://www.etsy.com/listing/715802742/calm-down-coin-purse-you-need-to-calm,https://i.etsystatic.com/5636242/r/il/e39adc/1978412898/il_fullxfull.1978412898_bwu8.jpg,WithLoveLouise,"Apparel & Accessories > Handbags, Wallets & Cases",,99
674055906,"Funny Make Up Bag with Saying, I&#39;m Not Perfect But My Lashes Are, Gift for her, cosmetic bag, Lash Boost, cosmetic pouch, lash quote","This cute and funny make up bag is a sassy accessory any girl would love. The perfect catch all bag for your life on the go!  Stash it in a diaper bag with your essentials, or in your purse to help clear the clutter!  The saying is expertly applied via heat press using top quality materials. A great size for cosmetics and toiletries, this zippered canvas pouch comes in a variety of colors. It’s perfect for a birthday gift, Christmas gift or a little something special for yourself. Yes, please! Stash it in your overnight bag to keep all your bathroom essentials easy to grab. Order now!

+ 7&quot; high and 9.75&quot; in length
+ Natural colored or black cotton canvas bag- pick bag color at checkout
+ Choose lettering color at checkout
+ Designed and heat pressed in my home studio
+ Natural bag has black zipper
+ Bag is not lined

+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,12.95 USD,https://www.etsy.com/listing/674055906/funny-make-up-bag-with-saying-im-not,https://i.etsystatic.com/5636242/r/il/8d0409/1854784167/il_fullxfull.1854784167_s7gm.jpg,WithLoveLouise,"Apparel & Accessories > Handbags, Wallets & Cases",,99
273567296,Custom Vinyl Monogram Decal | Custom Color Size | Design | Water Bottle | Car Window| Laptop | Yeti | Tablet | iphone tumbler | gift for her,"These custom monogram premium vinyl decals are great for literally ANYTHING!  
+Personalize: water bottles, yeti tumblers, phone, tablet case, laptop, your locker, a car window, etc. 
+Offered in a variety of custom designs, colors and sizes!
+Decals are available in 3&quot;, 4&quot; 5&quot;, 6&quot;,  7&quot;, and 8&quot; (this is the width, height is about 1/2&quot; more. For example  - the 5&quot; decal is 5&quot; wide and 5.5&quot; tall) if you need a custom size please let me know! 
+Available in many colors too -   Pick at checkout! 
+All decals are made from premium, high-grade vinyl with a glossy finish. Comes ready to apply to your selected surface! Easy to follow directions included. Decal adheres best to hard, smooth surfaces. 
(PLEASE NOTE: This type of vinyl is not for use on interior walls. Decal removable, but not reusable.)

+++++++++++++++
HOW TO ORDER:
+++++++++++++++

1. Select desired size in dropdown menu. It&#39;s best to measure your surface for proper size selection.
2. Add to cart. Repeat steps 1-3 if you want additional items.
3. In &quot;notes to seller&quot; please list your initials and color choice (one color per mongram)  NOTE: The order you list them is how they will appear in the finished product. (The last name/surname initial is in the center. For example, Jane Sally Doe would be listed as JDS) 

I have many other designs as well!  Check them out here:
https://www.etsy.com/shop/withlovelouise?section_id=18612326&ref=shopsection_leftnav_8

+++++++++
SHIPPING:
+++++++++
Allow for 1-4 business days to process your order before shipping. All stickers/decals are shipped USPS First Class Package. These will be packaged to ensure there is no bending or folding during shipment.",in stock,new,6.00 USD,https://www.etsy.com/listing/273567296/custom-vinyl-monogram-decal-custom-color,https://i.etsystatic.com/5636242/r/il/2aaf62/945587806/il_fullxfull.945587806_k4ey.jpg,WithLoveLouise,Home & Garden,,99
269025640,Custom Vinyl Monogram Decal | Custom Color Size | Design | Water Bottle | Car Window| Laptop | Yeti | Tablet | iphone tumbler | gift for her,"Custom Vinyl Monogram Decal | Custom Color Size | Design | Water Bottle | Car Window| Laptop | Yeti | Tablet | iphone tumbler | gift for her

These custom monogram premium vinyl decals are great for literally ANYTHING!  
+Personalize: water bottles, yeti tumblers, phone, tablet case, laptop,  your locker, a car window, etc. 
+Offered in a variety of custom designs, colors and sizes!
+Decals are available in 3&quot;, 4&quot; 5&quot;, 6&quot;,  7&quot;, and 8&quot; (this is the diameter of circle) if you need a custom size please let me know! 
+Available in many colors too -   Pick at checkout! 
+All decals are made from premium, high-grade vinyl with a glossy finish. Comes ready to apply to your selected surface! Easy to follow directions included. Decal adheres best to hard, smooth surfaces. 
(PLEASE NOTE: This type of vinyl is not for use on interior walls. Decal removable, but not reusable.)

+++++++++++++++
HOW TO ORDER:
+++++++++++++++


1. Select desired size first dropdown menu. It&#39;s best to measure your surface for proper size selection.
2. Add to cart. Repeat steps 1-3 if you want additional items.
3. In &quot;notes to seller&quot; please list your initials as well as what color you want. NOTE: The order you list them is how they will appear in the finished product. (The last name/surname initial is in the center. For example, Jane Sally Doe would be listed as JDS) 

I have many other designs as well!  Check them out here:
https://www.etsy.com/shop/withlovelouise?section_id=18612326&ref=shopsection_leftnav_8

+++++++++
SHIPPING:
+++++++++
Allow for 1-4 business days to process your order before shipping. All stickers/decals are shipped USPS First Class Package. These will be packaged to ensure there is no bending or folding during shipment.",in stock,new,5.00 USD,https://www.etsy.com/listing/269025640/custom-vinyl-monogram-decal-custom-color,https://i.etsystatic.com/5636242/r/il/a26592/925364123/il_fullxfull.925364123_tmd6.jpg,WithLoveLouise,Arts & Entertainment > Party & Celebration,,99
819803551,"Equality shirt, Be Kind Shirt, Human Kind Be Both Tank Top, Love Wins, Neutral Rainbow Graphic Shirt, Kindness, BLM Movement, Inspirational","Spread the message of hope, love and kindness with this tank! Wear it to show your support of diversity!  

+ Available in XS through 2XL
+ Choose from a marble v neck tee or marble tank top

These tanks and shirts are proudly made with a Bella+ Canvas tank. It may cost a few dollars than other shirts out there, but we know you don&#39;t want an itchy, crispy, ill fitting, cheap shirt.  When you spend your that money that you worked really hard for on a t-shirt,  you want the best quality and comfort, and that is what we strive to provide, which is why we print this on Bella Canvas.  We want you to love and wear this over and over.  :) 


This tank is a women’s sized flowy racerback tank.  It is not a fitted tank, but is a womens fit, so if you prefer a loose fit, you may want to size up one size. Made from a poly/cotton blend.  On the tanks, the fabric is gathered at the racerback seam, giving it a little extra magic.

This v neck tee is a super comfy unisex jersey short sleeve tee. Women may want to size down in this as it is a unisex shirt.  

The high polyester count of this fabric creates a very lightweight look and feel. Some customers prefer a camisole or tank underneath the white marble color for this tank.This design is NOT VINYL OR SCREEN PRINT. This design is dyed into threads and will stretch as fabric, known as sublimation. The design will not crack or peel! This gives it a FADED RETRO VINTAGE FEEL.  Basically, you&#39;ll want to live in it!

KIDS SHIRTS NOW AVAILABLE : 
https://www.etsy.com/shop/WithLoveLouise?section_id=29121035


ADD A STICKER TO YOUR ORDER!!!!

+++ORDER WITH CONFIDENCE+++ 
Please take a minute to check out our reviews:
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,24.95 USD,https://www.etsy.com/listing/819803551/equality-shirt-be-kind-shirt-human-kind,https://i.etsystatic.com/5636242/r/il/3a762b/2365542258/il_fullxfull.2365542258_9htg.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
640539002,"Infant Christmas shirt, Funny Baby Shirt for Christmas, Cotton Headed Ninny Muggins Kids Shirt, Christmas gift for baby, funny kids shirt","This adorable bodysuit makes the perfect outfit for those Pinterest worthy adorable family Christmas photos. Get your whole family a set and have the cutest Christmas card.  All Christmas lovers will know exactly where this saying is from, and will bring a smile to everyone who sees you.  

CHILDRENS  BODYSUIT - newborn to 18 months
+ Design is not vinyl, it is a screen print material and will last for years to come! All lettering will be 
   white in color. 
+ Available in Newborn to 18 months in a bodysuit!  
+ Choose from the following color options:
   green long sleeve with red stripes
   red long sleeve
   red short sleeve
   gray short sleeve
   black short sleeve",in stock,new,16.95 USD,https://www.etsy.com/listing/640539002/infant-christmas-shirt-funny-baby-shirt,https://i.etsystatic.com/5636242/r/il/e45f89/2664047629/il_fullxfull.2664047629_m5np.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
818769307,"Sarcastic Mug, It&#39;s Fine I&#39;m Fine Everything&#39;s Fine tumbler, social distancing travel mug, social distancing gift, quarantine gift. mom gift","This is sarcasm at its finest!   Smile every time you take a sip out of this tumbler, and there&#39;s nothing better than a smile in the morning. This playful tumbler will always entertain. Use this tumbler for your coffee or tea in the morning and wine or a cocktail by night.  This 20 oz stainless steel tumbler has been crafted by a sublimation process- using professional printer and inks, and then used in a heat press to place the image on the mug permanently!  What does this mean? The ink is engrained in the tumbler - no fading or peeling vinyl here!  ORDER NOW! 

PRODUCT INFO: 
+ These double-walled, vacuum insulated tumblers keep any beverage hot or cold. 
+ 20 ounces
+ This popular tumbler design is great for both men and women.
+ Includes clear lid
+ Vacuum seal keeps liquids and carbonation fresh.  
+ Each mug is shipped via USPS and is carefully packaged, making sure it stays safe during shipping.

order in a 12 oz wine tumbler here: 
https://www.etsy.com/WithLoveLouise/listing/818767355/sarcastic-cup-its-fine-im-fine?utm_source=Copy&utm_medium=ListingManager&utm_campaign=Share&utm_term=so.lmsm&share_time=1591145032550




+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,24.95 USD,https://www.etsy.com/listing/818769307/sarcastic-mug-its-fine-im-fine,https://i.etsystatic.com/5636242/r/il/c1b92c/2390537291/il_fullxfull.2390537291_80qg.jpg,WithLoveLouise,Home & Garden,,99
795672593,"Travel Far and Wide Backpacking Shirt, Explore More Tank Top, Outdoors shirt, wanderlust tank, camping shirt, enjoy nature, road trip shirt","This adorable racerback tank is perfect for your next outdoor adventure!  Whether you are road tripping with your crew, glamping with your gals, or just checking out the sights with your friends, this super soft tank is perfect for you!  This Bella Canvas tank top features a cool modern backpack and reads &quot;Travel Far and Wide&quot;

This tank is proudly made with a Bella+ Canvas tank. It may cost a few dollars than other shirts out there, but we know you don&#39;t want an itchy, crispy, ill fitting, cheap shirt.  When you spend your that money that you worked really hard for on a t-shirt,  you want the best quality and comfort, and that is what we strive to provide, which is why we print this on Bella Canvas.  We want you to love and wear this tank over and over.  :) This tank is a women’s sized flowy racerback tank.  It is not a fitted tank, but is a womens fit, so if you prefer a loose fit, you may want to size up one size. Made from a poly/cotton blend. The fabric is gathered at the racerback seam, giving it a little extra magic.

The high polyester count of this fabric creates a very lightweight look and feel. Some customers prefer a camisole or tank underneath the white marble color for this tank. This design is NOT VINYL OR SCREEN PRINT. This design is dyed into threads and will stretch as fabric, known as sublimation. The design will not crack or peel! This gives it a retro vintage feel.  Basically, you&#39;ll want to live in it!  


+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviewsORDER A MATCHING CAMP MUG + CHECK OUT OTHER OUTDOOR GIFTS HERE:
https://www.etsy.com/shop/WithLoveLouise?ref=simple-shop-header-name&listing_id=798662318&section_id=28878976",in stock,new,22.95 USD,https://www.etsy.com/listing/795672593/travel-far-and-wide-backpacking-shirt,https://i.etsystatic.com/5636242/r/il/3776e8/2358557117/il_fullxfull.2358557117_9ezl.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
216882558,Funny Arrested Development Mug | Her? | Tv Show | Bluth Family|  Michael Cera | Funny gift for him,"All Arrested Development fans will LOVE this mug!

+ Choose an 11 oz or 15 oz white ceramic mug.
+ Dishwasher (top rack) and microwave safe 
+ Made in my home studio using a high quality sublimation process that adheres specialty inks to each 
mug, leaving a permanent image on your mug! This image will not rub, peel, or scratch off like vinyl.
+ Writing is displayed outward when drinking with right hand. 
+ Each mug is shipped USPS Priority Mail and is carefully packaged, making sure it stays safe during 
shipping.

Please note that color may vary slightly due to monitor settings and the handcrafted nature of this product. 

Check out my other mugs here:
https://www.etsy.com/shop/withlovelouise?section_id=16142864&ref=shopsection_leftnav_8

+++ORDER WITH CONFIDENCE+++ 
Please take a minute to check out our reviews:
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,14.95 USD,https://www.etsy.com/listing/216882558/funny-arrested-development-mug-her-tv,https://i.etsystatic.com/5636242/r/il/45ce89/1794507691/il_fullxfull.1794507691_k7iu.jpg,WithLoveLouise,Home & Garden,,99
817887252,"Kids Kindness Shirt, Diversity shirt, Be Kind Childrens Shirt, first day of school shirt, Neutral Rainbow, BLM Movement, back to school tee","A PORTION OF PROCEEDS ARE BEING DIRECTLY DONATED TO WWW.COLOROFCHANGE.ORG

Help spread the message of hope, love and kindness with this tee! Wear it to show your support of diversity!  Your little guy or gal will be looking cool and feeling confident AND spreading hope in this adorable neutral rainbow kindness shirt.  Let &#39;em wear it on the first day of school and make a great first impression on her teacher and new classmates.  This super comfy shirt promotes inclusivity of every race and color. ORDER NOW!  

+ Design is professionally heat pressed in my home studio using a full color transfer.
+ Available in NB to 24 months in a onesie
+ Available in 2T-  Youth Large in a t shirt

ADD A STICKER TO YOUR ORDER!

+++ORDER WITH CONFIDENCE+++ 
Please take a minute to check out our reviews:
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,18.95 USD,https://www.etsy.com/listing/817887252/kids-kindness-shirt-diversity-shirt-be,https://i.etsystatic.com/5636242/r/il/0583d1/2434838597/il_fullxfull.2434838597_8682.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
253594798,"Cotton Headed Ninny Muggins Mug, Funny Christmas Mug, Buddy The Elf Inspired, Christmas Mug, Don&#39;t Be A Cotton Headed Ninny Muggins","It&#39;s not the Christmas season without quotes from the hilarious Christmas movie, Elf!  Get everyone laughing and in the holiday spirit with this playful mug!  It&#39;s sure to bring a smile on anyones face! This ceramic mug makes the perfect gift for children of ALL ages!  This mug has been crafted by a sublimation process- using professional printer and inks, and then used in a heat press to place the image on the mug permanently!  What does this mean? The ink is in the mug and is dishwasher and microwave safe- no fading or peeling vinyl here! 

+ This super cute mug is also available in two sizes- 11 oz or 15 oz, with the option for a black handle and inside (see pics) 
+ *NEW*- Also available in double sided 11 oz black mug this holiday season! (see pics)

+ Writing is displayed outward when drinking with right hand. 

+ Each mug is shipped USPS Priority Mail and is carefully packaged, making sure it stays safe during 
shipping.

SPEND $35 or more and get FREE SHIPPING!!!!


 check out my other mugs here:
https://www.etsy.com/shop/withlovelouise?section_id=16142864&ref=shopsection_leftnav_8",in stock,new,14.95 USD,https://www.etsy.com/listing/253594798/cotton-headed-ninny-muggins-mug-funny,https://i.etsystatic.com/5636242/r/il/9d7384/2621715270/il_fullxfull.2621715270_sqs5.jpg,WithLoveLouise,Home & Garden,,99
217188601,Best Dad Ever Mug | Coffee | Tea | Handmade | Gift | Fathers Day | Gift From Daughter | Love | Cup | Custom | Dad | Gift from Child | Son,"Tell your dad how you really feel about him for Fathers Day! 
What a great gift for the best. dad. ever.

+ This mug is a new mug and holds 11 oz of liquid. 
+ Lettering is sturdy outdoor vinyl that has been cured to ensure a long life!
+ Writing is displayed outward when drinking with right hand. 
+ Please hand wash, never rubbing the vinyl. Remember my motto: &quot;hand made means hand wash!&quot;
+ Please pick mug color at checkout and in &quot;notes to seller&quot; pick a lettering color. 
+ Also available in a 16 oz stainless steel travel mug for an extra $7 - option at checkout. 
+ For an extra $3 you can get a 15 oz jumbo mug. Pick your preference in checkout.

+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,14.95 USD,https://www.etsy.com/listing/217188601/best-dad-ever-mug-coffee-tea-handmade,https://i.etsystatic.com/5636242/r/il/891cc3/1188493224/il_fullxfull.1188493224_7zxn.jpg,WithLoveLouise,Home & Garden,,99
818793595,Trump Mug - Donald Trump Gift - Christmas Gift for Dad - Christmas Gift for Father - Gift for Dad - Dad Mug - Birthday Gift for him,"A fun gift for your dad for Christmas!  Whether your Dad loves Trump or hates him, you can both agree that this mug will be a big hit! Makes the perfect Christmas gift and new dad gift. The design is professionally applied with sublimation ink, which means it won’t chip or fade. Available in an 11 oz or 15 oz size. Order now!

+ This absolutely incredible mug is also available in two sizes- 11 oz or 15 oz, with the option for a black handle and inside (see pics)
+ Also available in a 20 oz travel mug!  

+ Writing is displayed outward when drinking with right hand. 

+ Each mug is shipped USPS Priority Mail and is carefully packaged, making sure it stays safe during 
shipping.


ORDER WITH CONFIDENCE.  PLEASE TAKE A MINUTE TO READ OUR REVIEWS! 
https://www.etsy.com/shop/WithLoveLouise/REVIEWS",in stock,new,14.95 USD,https://www.etsy.com/listing/818793595/trump-mug-donald-trump-gift-christmas,https://i.etsystatic.com/5636242/r/il/e3ad7d/2390609805/il_fullxfull.2390609805_tvf6.jpg,WithLoveLouise,Home & Garden,,99
832810915,"Vote shirt, Women&#39;s vote tank top,  go vote tee, political shirt, feminist shirt, take back the house and senate, 2020 election","It&#39;s election year- exercise that right to vote!  This design is available in a beyond cozy racerback tank top or unisex super soft tee.   Be a walking reminder of our right to VOTE!!!! ORDER NOW!



+TANKS: Read our reviews on these tanks!  Seriously- you won&#39;t be disappointed in the quality or cut! 
This tank is a new racerback tank top- heathered tank that&#39;s the perfect mixture of softness, comfort and easy wear. Check out our sizing guide in the pictures. 

UNISEX SHIRT:
+ These tees are proudly made with Bella+ Canvas shirts. It may cost a few dollars than other shirts out there, but we know you don&#39;t want an itchy, crispy, ill fitting, cheap shirt. When you spend your that money that you worked really hard for on a t-shirt, you want the best quality and comfort, and that is what we strive to provide, which is why we print this on Bella Canvas. We want you to love and wear this shirt over and over. :) Check out our sizing guide in the pictures.
+ Available in a crisp black, comfy heather gray, or solid white
+ Tri-blend, super soft crew neck tee. This tee is so lightweight, you&#39;ll love the way it feels against your skin! These are Bella Canvas brand shirts and are amazing quality!
 
ALSO AVAILABLE IN A SWEATSHIRt here: https://www.etsy.com/listing/869590953/vote-shirt-womens-vote-sweatshirt-go?ref=shop_home_active_11

+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,22.95 USD,https://www.etsy.com/listing/832810915/vote-shirt-womens-vote-tank-top-go-vote,https://i.etsystatic.com/5636242/r/il/caf886/2510303175/il_fullxfull.2510303175_72wz.jpg,WithLoveLouise,Apparel & Accessories > Clothing,,99
670612546,Feminist Gift - The Future Is Female Mug - I&#39;m with Her - Girl Power Mug - International Women’s Day - Steampunk gift - Gift for feminist,"Celebrate W O M E N on International Women&#39;s Day (March 8th) and every other day of the year! Like the mug says, the future is FEMALE, friends! Spread the word with this funky mug with a vintage design made with the high quality sublimation process. This means the image won’t peel or crack! This coffee cup makes a perfect gift for the women you most admire, whether you want to honor your mom on Mother’s Day or a girlfriend’s birthday. Gift it to your strong female leads, and sip from it yourself each morning as you get ready to take on the world. Available in an 11 oz or 15 oz size. Order now, and receive free shipping! Dishwasher and microwave safe.

You May Also Like:
https://www.etsy.com/WithLoveLouise/listing/670753802/power-to-the-girls-coin-purse-girl

+++ORDER WITH CONFIDENCE+++
Please take a minute to check out our reviews! 
https://www.etsy.com/shop/WithLoveLouise#reviews",in stock,new,14.95 USD,https://www.etsy.com/listing/670612546/feminist-gift-the-future-is-female-mug,https://i.etsystatic.com/5636242/r/il/59b2dc/1833352371/il_fullxfull.1833352371_ttkf.jpg,WithLoveLouise,Home & Garden,,99
